898| Instance-based learning algorithms. | Kluwer Publishers. | Boston, MA: | Draft submission to Machine Learning. || Machine Learning| 6: | 37-66. |||||| 1991. || January |581| Aha, D. W., D. Kibler, and M. K. Albert. ;;;;;;;;;;;;;;;;;;;;;;;
897| Instance-based learning algorithms. | Kluwer Publishers. | Boston, MA: | Draft submission to Machine Learning. || Machine Learning, | 7 | 37-66. |||||| 1991. || January |581| Aha, D. W., D. Kibler, and M. Albert. ;;;;;;;;;;;;;;;;;;;;;;;
896| Instance-based learning algorithms. | Kluwer Publishers. | Boston, MA: | Draft submission to Machine Learning. || Machine Learning, | 6 | 37-66, |||||| 1991. || January |581| David W. Aha, Dennis Kibler, and Mark K. Albert. ;;;;;;;;;;;;;;;;;;;;;;;
895| Instance-based learning algorithms. | Kluwer Publishers. | Boston, MA: | Draft submission to Machine Learning. || Machine Learning, | 6 | 37-66, |||||| 1991. || January |581| David W. Aha, Dennis Kibler, and Mark K. Albert. ;;;;;;;;;;;;;;;;;;;;;;;
894| Instance-based learning algorithms. | Kluwer Publishers. | Boston, MA: | Draft submission to Machine Learning. || Machine Learning, | 6 | 37-66, |||||| 1991. || January |581| D. W. Aha, D. Kibler, and M. K. Albert. ;;;;;;;;;;;;;;;;;;;;;;;
893| Instance-based learning algorithms. | Kluwer Publishers. | Boston, MA: | Draft submission to Machine Learning. || Machine Learning, | 6 | 37-66, |||||| 1991. || January |581| D.W. Aha, D. Kibler, and M.K. Albert. ;;;;;;;;;;;;;;;;;;;;;;;
892| Instance-Based Learning Algorithms. | Kluwer Publishers. | Boston, MA: | Draft submission to Machine Learning. || Machine Learning, | 6(1) | 37-66, |||||| 1991. || January |581| D. Aha, D. Kibler, and M. Albert. ;;;;;;;;;;;;;;;;;;;;;;;
891| Instance-Based Learning Algorithms. | Kluwer Publishers. | Boston, MA: | Draft submission to Machine Learning. || Machine Learning, | 6(1) | 37-66, |||||| 1991. || January |581| D. Aha, D. Kibler, and M. Albert. ;;;;;;;;;;;;;;;;;;;;;;;
890| Instance-Based Learning Algorithms. | Kluwer Publishers. | Boston, MA: | Draft submission to Machine Learning. || Machine Learning, | 6(1) | 37-66, |||||| 1991. || January |581| D. Aha, D. Kibler, and M. Albert. ;;;;;;;;;;;;;;;;;;;;;;;
89| NETL: A System for Representing and Using Real-World Knowledge. | MIT Press, | Cambridge, MA, || 1979. ||||||||||||67| Scott E. Fahlman. ;;;;;;;;;;;;;;;;;;;;;;;
889| Comparing Instance Averaging and Instance Filtering Learning Algorithms, | Pitman, | Glasgow, Scotland: |||||||| Proceedings of 3rd European Working Session on Learning, || In D.P.Benjamin, editor,| 1988 |||776| D. Kibler and D. W. Aha, ;;;;;;;;;;;;;;;;;;;;;;;
888| Comparing Instance Averaging and Instance Filtering Learning Algorithms, | Pitman, | Glasgow, Scotland: |||||||| Proceedings of 3rd European Working Session on Learning, || In D.P.Benjamin, editor,| 1988 |||776| D. Kibler and D. W. Aha, ;;;;;;;;;;;;;;;;;;;;;;;
887| Comparing Instance Averaging and Instance Filtering Learning Algorithms, | Pitman, | Glasgow, Scotland: |||||||| Proceedings of 3rd European Working Session on Learning, || In D.P.Benjamin, editor,| 1988 |||776| D. Kibler and D. W. Aha, ;;;;;;;;;;;;;;;;;;;;;;;
886| Comparing Instance Averaging and Instance Filtering Learning Algorithms, | Pitman, | Glasgow, Scotland: |||||||| Proceedings of 3rd European Working Session on Learning, || In D.P.Benjamin, editor,| 1988 |||776| D. Kibler and D. W. Aha, ;;;;;;;;;;;;;;;;;;;;;;;
885| Learning representative exemplars of concepts: an initial case study. In P. Langley, editor, | Kaufmann, | Ca, |||||||| Proc. 4th International Workshop on Machine Learning, ||In P. Langley, editor, | 1987. | UC-Irvine, | June |530| Dennis Kibler and David W. Aha. ;;;;;;;;;;;;;;;;;;;;;;;
884| Learning representative examples of concepts: an initial case study. | Morgan Kaufmann, | Irvine, CA: ||||| 24-30. ||| Proceedings of the Fourth International Workshop on Machine Learning, ||In P. Langley, editor, | 1987. | UC-Irvine, | June |530| D. Kibler and D.W. Aha, ;;;;;;;;;;;;;;;;;;;;;;;
883| Learning representative exemplars of concepts: An initial case study. | Morgan Kaufmann. | Irvine, CA, ||||| pages 24-30, ||| In Proceedings of the Fourth International Workshop on Machine Learning, ||In P. Langley, editor, |1987. | UC-Irvine, | June |530| D. Kibler and D. W. Aha. ;;;;;;;;;;;;;;;;;;;;;;;
882| Learning Representative Exemplars of Concepts: An Initial Case Study. | Morgan Kaufmann. | U. C. Irvine,  CA,||||| pages 24-30, ||| In Proceedings of the Fourth International Conference on Machine Learning, ||In P. Langley, editor, | 1987. | UC-Irvine, | June |530| Aha, D. and Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
881| Learning Representative Exemplars of Concepts: An Initial Case Study. | Morgan Kaufmann. | U. C. Irvine,  CA,||||| pages 24-30, ||| In Proceedings of the Fourth International Conference on Machine Learning, ||In P. Langley, editor, | 1987. | UC-Irvine, | June |530| Aha, D. and Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
880| Learning Representative Exemplars of Concepts: An Initial Case Study. | Morgan Kaufmann. | U. C. Irvine,  CA, ||||| pages 24-30, ||| In Proceedings of the Fourth International Conference on Machine Learning, ||In P. Langley, editor, |1987. | UC-Irvine, | June |530| Aha, D. and Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
88| NETL: A System for Representing Real World Knowledge. | MIT Press, | Cambridge, MA, || 1979. ||||||||||||67| Scott E. Fahlman. ;;;;;;;;;;;;;;;;;;;;;;;
879| Instance-based prediction of continuous values. | AAAI Press. | Menlo Park, CA: |||||||| Case-Based Reasoning: Papers from the 1994 Workshop || In D. W. Aha (Ed.), | (1994). |(Technical Report WS-94-01). ||869| Townsend-Weber, T., & Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
878| Instance-based prediction of continuous values. | AAAI Press. | Menlo Park, CA: |||||||| Case-Based Reasoning: Papers from the 1994 Workshop|| In D. W. Aha (Ed.), | (1994). | (Technical Report WS-94-01). ||869| Townsend-Weber, T., & Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
877| Instance-based prediction of continuous values. | AAAI Press. | Seattle, WA: |||||  pp. 30-35 ||| Working Notes of the AAAI94 Workshop on Case-Based Reasoning|| In D. W. Aha (Ed.), | (1994). |(Technical Report WS-94-01). ||869| Townsend-Weber, T., & Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
876| Instance-based prediction of continuous values. | AAAI Press. | Seattle, WA: ||||| pp. 30-35||| Working Notes of the AAAI94 Workshop on Case-Based Reasoning || In D. W. Aha (Ed.), | (1994). |(Technical Report WS-94-01). ||869| Townsend-Weber, T., & Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
875| Instance-based prediction of continuous values. | AAAI Press. | Seattle, WA: ||||| pp. 30-35 ||| Working Notes of the AAAI94 Workshop on Case-Based Reasoning || In D. W. Aha (Ed.), | (1994). |(Technical Report WS-94-01). ||869| Townsend-Weber, T., & Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
874| Instance-based prediction of continuous values. | AAAI Press. | Seattle, WA: |||||  pp. 30-35 ||| Working Notes of the AAAI94 Workshop on Case-Based Reasoning|| In D. W. Aha (Ed.), | (1994). |(Technical Report WS-94-01). ||869| Townsend-Weber, T., & Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
873| Instance-based prediction of continuous values. | AAAI Press. | Seattle, WA: ||||| pp.30-35. ||| Working Notes of the AAAI94 Workshop on Case-Based Reasoning|| In D. W. Aha (Ed.), | (1994). |(Technical Report WS-94-01). ||869| Townsend-Weber, T., & Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
872| Instance-based prediction of continuous values. | AAAI Press. | Seattle, WA: |||||  (pp. 30-35). ||| Working Notes of the AAAI94 Workshop on Case-Based Reasoning|| In D. W. Aha (Ed.), | (1994). |(Technical Report WS-94-01). ||869| Townsend-Weber, T., & Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
871| Instance-based prediction of continuous values. | AAAI. | Seattle, WA: |||||  (pp. 30-35). ||| Proceedings of the 1994 AAAI Workshop on Case-Based Reasoning|| In D. W. Aha (Ed.), | (1994). |(Technical Report WS-94-01). ||869| Townsend-Weber, T., & Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
870| Instance-based prediction of continuous values. | AAAI. | Seattle, WA: ||||| (pp. 30-35). ||| Proceedings of the 1994 AAAI Workshop on Case-Based Reasoning || In D. W. Aha (Ed.), | (1994). |(Technical Report WS-94-01). ||869| Townsend-Weber, T., & Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
87| NETL: A System for Representing and Using Real-World Knowledge. | The MIT Press, | Cambridge, Massachusetts, || 1979. ||||||||||||67| S. Fahlman, ;;;;;;;;;;;;;;;;;;;;;;;
869| Instance-based prediction of continuous values. | AAAI Press. | Seattle, WA: |||||||| AAAI Workshop on Case-based Reasoning. || In D. W. Aha (Ed.), | (1994). |(Technical Report WS-94-01). ||869| Townsend-Webber, T. & Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
868| The Irvine Program Transformation Catalogue, ||||||||| Department of Information and Computer Science, University of California, Irvine, |||| 1976. || January |1939| T. A. Standish, D. C. Harriman, D. F. Kibler, and J. M. Neighbors, ;;;;;;;;;;;;;;;;;;;;;;;
867| Smalltalk with Style. | Prentice-Hall, |||||||||||| 1996. |||1938| Suzanne Skiblics, Edward J. Klimas, and David A. Thomas. ;;;;;;;;;;;;;;;;;;;;;;;
866| Learning episodes for optimization. | Morgan Kaufmann. ||||||||| Proceedings of the Ninth International Conference on Machine Learning, ||| (1992). |||862| Rudy, D., Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
865| Learning episodes for optimization. | Morgan Kaufmann. |||||| pages 379-384, ||| In Machine Learning : proceedings of the Ninth International Workshop (ML92), ||| 1992. |||862| David Ruby and Dennis Kibler. ;;;;;;;;;;;;;;;;;;;;;;;
864| Learning Episodes for Optimization. | Morgan Kaufmann. |||||| pages 379-384, ||| In Machine Learning : proceedings of the Ninth International Workshop (ML92), ||| 1992. |||862| David Ruby and Dennis Kibler. ;;;;;;;;;;;;;;;;;;;;;;;
863| Learning Episodes for Optimization. | Morgan Kaufmann. |||||| pages 379-384, ||| In Machine Learning : proceedings of the Ninth International Workshop (ML92), ||| 1992. |||862| David Ruby and Dennis Kibler. ;;;;;;;;;;;;;;;;;;;;;;;
862| Learning episodes for optimization. | Morgan Kaufmann. |||||| 379-384. ||| In Machine Learning : proceedings of the Ninth International Workshop (ML92), ||| 1992. |||862| Ruby, D., and Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
861| SteppingStone: An empirical and analytical evaluation. | Morgan Kaufmann. | Los Altos, CA: |||||||| Proceedings of the Ninth National Conference on Artificial Intelligence. ||| (1991). |||860| Ruby, D., Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
860| SteppingStone: An empirical and analytical evaluation. | AAAI Press/The Mit Press. | Menlo Park, CA: |||||||| In Proceedings of the Ninth National Conference on Artificial Intelligence. ||| (1991). |||860| Ruby, D., Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
86| NETL: A System for Representing and Using Real-World Knowledge. | MIT Press, | Cambridge, MA, || 1979. ||||||||||||67| Scott E. Fahlman. ;;;;;;;;;;;;;;;;;;;;;;;
859| Learning subgoal sequences for planning. | AAAI Press. | Detroit, MI, |||||||| In Proceedings of AAAI-91. ||| (1991). |||857| Ruby, D., & Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
858| Learning subgoal sequences for planning. | AAAI Press. | Detroit, MI, |||||||| In Proceedings of AAAI-91. ||| (1991). |||857| Ruby, D., & Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
857| Learning subgoal sequences for planning. | AAAI Press. | Detroit, MI, |||||||| In Proceedings of AAAI-91. ||| (1991). |||857| Ruby, D., & Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
856| Learning subgoal sequences for planning. | Morgan Kauf-mann. | Detroit, MI: ||||| (pp609-614). ||| Proceedings of the Eleventh International Joint Conference on Artificial Intelligence . ||| (1989). |||855| Ruby, D., & Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
855| Learning subgoal sequences for planning. | AAAI Press. | Detroit, MI, ||||| pages 609-614, ||| In Proceedings of IJCAI-89, ||| 1989. |||855| D. Ruby and D. Kibler. ;;;;;;;;;;;;;;;;;;;;;;;
854| Experimental goal regression: A method for learning problem-solving. ||||| Machine Learning, | 1 (3), | 249-285. |||||| (1986). |||850| Porter, B. W., & Kibler, D. F. ;;;;;;;;;;;;;;;;;;;;;;;
853| Experimental goal regression: A method for learning problem-solving. ||||| Machine Learning, | 1 (3), | 249-285. |||||| (1986). |||850| Porter, B. W., & Kibler, D. F. ;;;;;;;;;;;;;;;;;;;;;;;
852| Experimental goal regression: A method for learning problem-solving. ||||| Machine Learning, | 1 (3), | 249-285. |||||| (1986). |||850| Porter, B. W., & Kibler, D. F. ;;;;;;;;;;;;;;;;;;;;;;;
851| Experimental goal regression: A method for learning problem-solving heuristics. ||||| Machine Learning, | 1, | 249-286. |||||| (1986). |||850| Porter, B. W., & Kibler, D. F. ;;;;;;;;;;;;;;;;;;;;;;;
850| Experimental goal regression: A method for learning problem-solving heuristics. ||||| Machine Learning, | 1, | 249-286. |||||| (1986). |||850| Porter, B. W., & Kibler, D. F. ;;;;;;;;;;;;;;;;;;;;;;;
85| A System for Representing and Using Real-World Knowledge. | MIT Press, | Cambridge, MA, || 1979. ||||||||||||67| Scott E. Fahlman. ;;;;;;;;;;;;;;;;;;;;;;;
849| The utility of knowledge in inductive learning. || Irvine,CA:||| Machine Learning, | 9, 1, | 57-94. || Irvine, CA: University of California, Irvine, Department of Information and Computer Science. | Machine Learning 9 ||| (1991). | (Technical Report no. 90-18). ||798| Pazzani M. and Kibler D. ;;;;;;;;;;;;;;;;;;;;;;;
848| The utility of knowledge in inductive learning. || Irvine,CA:||| Machine Learning, | 9(1), ||| Irvine, CA: University of California, Irvine, Department of Information and Computer Science. | Machine Learning 9 ||| 1992. | (Technical Report no. 90-18). ||798| M. Pazzani and D. Kibler. ;;;;;;;;;;;;;;;;;;;;;;;
847| The utility of knowledge in inductive learning. || Irvine,CA:||| Machine Learning Journal, | 9 ||| Irvine, CA: University of California, Irvine, Department of Information and Computer Science. | Machine Learning 9 ||| 1992. | (Technical Report no. 90-18). ||798| Michael Pazzani and Dennis Kibler. ;;;;;;;;;;;;;;;;;;;;;;;
"846| ""The utility of knowledge in inductive learning,""|| Irvine,CA:||| Machine Learning, | vol.9, | pp. 57-94, || Irvine, CA: University of California, Irvine, Department of Information and Computer Science. | Machine Learning 9 ||| 1992. | (Technical Report no. 90-18). ||798| M. Pazzani and D. Kibler, ";;;;;;;;;;;;;;;;;;;;;;;
"845| ""The utility of knowledge in inductive learning,""|| Irvine,CA:||| Machine Learning, | vol.9, | pp. 57-94, || Irvine, CA: University of California, Irvine, Department of Information and Computer Science. | Machine Learning 9 ||| 1992. | (Technical Report no. 90-18). ||798| M. Pazzani and D. Kibler, ";;;;;;;;;;;;;;;;;;;;;;;
844| The utility of knowledge in inductive learning. || Irvine,CA:||| Machine Learning, |(9)|:57-94,|| Irvine, CA: University of California, Irvine, Department of Information and Computer Science. | Machine Learning 9 ||| 1992. | (Technical Report no. 90-18). ||798| Michael Pazzani and Dennis Kibler. ;;;;;;;;;;;;;;;;;;;;;;;
843| The utility of knowledge in inductive learning. || Irvine,CA:||| Machine Learning, |9|57-94|| Irvine, CA: University of California, Irvine, Department of Information and Computer Science. | Machine Learning 9 |||, 1992.| (Technical Report no. 90-18). ||798| M. Pazzani and D. Kibler. ;;;;;;;;;;;;;;;;;;;;;;;
"842| ""The utility of knowledge in inductive learning,""|| Irvine,CA:||| Machine Learning, | vol.9, | pp. 57-94. || Irvine, CA: University of California, Irvine, Department of Information and Computer Science. | Machine Learning 9 ||| 1991, | (Technical Report no. 90-18). ||798| M. Pazzani and D. Kibler, ";;;;;;;;;;;;;;;;;;;;;;;
841| The utility of knowledge in inductive learning. || Irvine,CA:||| Machine Learning, |9|:57-94,|| Irvine, CA: University of California, Irvine, Department of Information and Computer Science. | Machine Learning 9 ||| 1992.| (Technical Report no. 90-18). ||798| M. Pazzani and D. Kibler. ;;;;;;;;;;;;;;;;;;;;;;;
840| The utility of knowledge in inductive learning. || Irvine,CA:||| Machine Learning, |9|:57-94,|| Irvine, CA: University of California, Irvine, Department of Information and Computer Science. | Machine Learning 9 |||1992.| (Technical Report no. 90-18). ||798| M. Pazzani and D. Kibler. ;;;;;;;;;;;;;;;;;;;;;;;
84| A System for Representing and Using Real-World Knowledge. | MIT Press, | Cambridge, MA, || 1979. ||||||||||||67| Scott E. Fahlman. ;;;;;;;;;;;;;;;;;;;;;;;
839| The role of prior knowledge in inductive learning.||||| Ma chine Learning, |  vol.9 (1992), | pp. 54-97. |||||| 1992. |||798| Pazzani, M. J. and Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
838| The utility of knowledge in inductive learning. || Irvine,CA:||| Machine Learning 9(1). | 9 ||| Irvine, CA: University of California, Irvine, Department of Information and Computer Science. | Machine Learning 9 ||| (1992). | (Technical Report no. 90-18). ||798| Pazzani, Michael and Kibler, Dennis 1992. ;;;;;;;;;;;;;;;;;;;;;;;
837| The utility of prior knowledge in inductive learning. || Irvine,CA:||| Machine Learning, | 9, | 57-94. || Irvine, CA: University of California, Irvine, Department of Information and Computer Science. | Machine Learning 9 ||| (1992). | (Technical Report no. 90-18). ||798| Pazzani, M., & Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
836| The utility of prior knowledge in inductive learning. || Irvine,CA:||| Machine Learning, | 9, | 57-94. || Irvine, CA: University of California, Irvine, Department of Information and Computer Science. | Machine Learning 9 ||| (1992). | (Technical Report no. 90-18). ||798| Pazzani, M., & Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
835| The utility of knowledge in inductive learning. || Irvine,CA:||| Machine Learning, | 9, | 57-94. || Irvine, CA: University of California, Irvine, Department of Information and Computer Science. | Machine Learning 9 ||| (1992). | (Technical Report no. 90-18). ||798| Pazzani, M., & Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
834| The utility of knowledge in inductive learning. || Irvine,CA:||| Machine Learning, | 9, | 57-94. || Irvine, CA: University of California, Irvine, Department of Information and Computer Science. | Machine Learning 9 ||| (1992). | (Technical Report no. 90-18). ||798| Pazzani, M., & Kibler, D. ;;;;;;;;;;;;;;;;;;;;;;;
